1554846170.910493,192.168.12.100,192.168.12.1,56330,53,UDP,1,78,5,1,0x00000800,64,0x00000002,17
1554846170.924071,192.168.12.1,192.168.12.100,53,56330,UDP,1,311,5,1,0x00000800,64,0x00000002,17
1554846170.941306,192.168.12.100,52.7.217.173,50688,443,TCP,12,1971,5,2,0x00000800,64,0x00000002,6
1554846170.960007,52.7.217.173,192.168.12.100,443,50688,TCP,12,7889,5,2,0x00000800,63,0x00000000,6
1554846170.993075,192.168.12.100,52.7.217.173,47671,443,TCP,13,2791,5,2,0x00000800,64,0x00000002,6
1554846171.012659,52.7.217.173,192.168.12.100,443,47671,TCP,12,6898,5,2,0x00000800,63,0x00000000,6
1554846171.130064,192.168.12.100,52.210.82.232,41605,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846171.13086,52.210.82.232,192.168.12.100,443,41605,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846171.770663,192.168.12.100,107.20.228.83,57800,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846171.771762,107.20.228.83,192.168.12.100,443,57800,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846171.847306,192.168.12.100,18.32.193.8,44324,443,TCP,15,1672,5,2,0x00000800,64,0x00000002,6
1554846171.853555,18.32.193.8,192.168.12.100,443,44324,TCP,14,5146,5,2,0x00000800,63,0x00000000,6
1554846172.447621,172.217.11.14,192.168.12.100,443,37561,TCP,1,54,5,2,0x00000800,63,0x00000000,6
1554846172.493813,192.168.12.100,172.217.11.14,37561,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846172.792109,192.168.12.100,52.7.217.173,48514,443,TCP,7,1489,5,2,0x00000800,64,0x00000002,6
1554846172.810974,52.7.217.173,192.168.12.100,443,48514,TCP,6,1004,5,2,0x00000800,63,0x00000000,6
1554846172.862073,192.168.12.100,172.217.10.142,56238,443,TCP,11,5086,5,2,0x00000800,64,0x00000002,6
1554846172.863097,192.168.12.100,172.217.10.142,46918,443,TCP,2,938,5,2,0x00000800,64,0x00000002,6
1554846172.863835,172.217.10.142,192.168.12.100,443,46918,TCP,3,1063,5,2,0x00000800,63,0x00000000,6
1554846172.865314,192.168.12.100,192.168.12.1,63845,53,UDP,1,75,5,1,0x00000800,64,0x00000002,17
1554846172.872138,192.168.12.1,192.168.12.100,53,63845,UDP,1,195,5,1,0x00000800,64,0x00000002,17
1554846172.874792,172.217.10.142,192.168.12.100,443,56238,TCP,11,6228,5,2,0x00000800,63,0x00000000,6
1554846172.929343,192.168.12.100,205.185.208.52,56430,443,TCP,15,1616,5,2,0x00000800,64,0x00000002,6
1554846172.943643,205.185.208.52,192.168.12.100,443,56430,TCP,13,41115,5,2,0x00000800,63,0x00000000,6
1554846173.056748,192.168.12.100,52.85.138.173,51522,443,TCP,3,205,5,2,0x00000800,64,0x00000002,6
1554846173.05763,52.85.138.173,192.168.12.100,443,51522,TCP,3,162,5,2,0x00000800,63,0x00000000,6
1554846174.075916,192.168.12.100,52.85.138.173,41855,443,TCP,11,1792,5,2,0x00000800,64,0x00000002,6
1554846174.076883,192.168.12.100,192.168.12.1,48797,53,UDP,1,77,5,1,0x00000800,64,0x00000002,17
1554846174.084646,52.85.138.173,192.168.12.100,443,41855,TCP,10,2040,5,2,0x00000800,63,0x00000000,6
1554846174.090939,192.168.12.1,192.168.12.100,53,48797,UDP,1,294,5,1,0x00000800,64,0x00000002,17
1554846174.142725,192.168.12.100,35.184.115.180,56991,443,TCP,10,1275,5,2,0x00000800,64,0x00000002,6
1554846174.183835,35.184.115.180,192.168.12.100,443,56991,TCP,9,4715,5,2,0x00000800,63,0x00000000,6
1554846174.425943,192.168.12.100,34.233.50.53,47480,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846174.426231,34.233.50.53,192.168.12.100,443,47480,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846174.542068,192.168.12.100,18.32.193.8,39149,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846174.543707,18.32.193.8,192.168.12.100,443,39149,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846175.234459,192.168.12.100,18.32.193.8,44328,443,TCP,21,2036,5,2,0x00000800,64,0x00000002,6
1554846175.246021,18.32.193.8,192.168.12.100,443,44328,TCP,25,102718,5,2,0x00000800,63,0x00000000,6
1554846175.248818,172.217.12.163,192.168.12.100,443,38072,TCP,1,54,5,2,0x00000800,63,0x00000000,6
1554846175.269596,192.168.12.100,172.217.12.163,38072,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846175.874288,192.168.12.100,34.204.119.228,57671,443,TCP,1,74,5,2,0x00000800,64,0x00000002,6
1554846180.371574,192.168.12.1,192.168.12.100,53,34424,UDP,1,469,5,1,0x00000800,64,0x00000002,17
1554846180.427663,192.168.12.100,23.211.102.195,35496,443,TCP,9,1089,5,2,0x00000800,64,0x00000002,6
1554846180.443767,23.211.102.195,192.168.12.100,443,35496,TCP,8,3935,5,2,0x00000800,63,0x00000000,6
1554846180.742753,192.168.12.100,52.7.217.173,47671,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846180.743822,52.7.217.173,192.168.12.100,443,47671,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846181.404366,192.168.12.100,192.168.12.1,49823,53,UDP,1,84,5,1,0x00000800,64,0x00000002,17
1554846181.412668,192.168.12.1,192.168.12.100,53,49823,UDP,1,494,5,1,0x00000800,64,0x00000002,17
1554846181.445998,192.168.12.100,34.224.129.153,41126,443,TCP,8,2912,5,2,0x00000800,64,0x00000002,6
1554846181.453515,192.168.12.100,172.217.10.142,56238,443,TCP,3,5534,5,2,0x00000800,64,0x00000002,6
1554846181.454427,172.217.10.142,192.168.12.100,443,56238,TCP,5,2045,5,2,0x00000800,63,0x00000000,6
1554846181.465501,34.224.129.153,192.168.12.100,443,41126,TCP,8,6322,5,2,0x00000800,63,0x00000000,6
1554846181.665906,192.168.12.100,52.7.217.173,50688,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846181.667039,52.7.217.173,192.168.12.100,443,50688,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846181.677144,192.168.12.100,192.168.12.1,59938,53,UDP,1,84,5,1,0x00000800,64,0x00000002,17
1554846181.721036,192.168.12.1,192.168.12.100,53,59938,UDP,1,552,5,1,0x00000800,64,0x00000002,17
1554846181.739582,192.168.12.100,8.250.99.252,55023,443,TCP,21,1887,5,2,0x00000800,64,0x00000002,6
1554846181.750295,8.250.99.252,192.168.12.100,443,55023,TCP,23,197205,5,2,0x00000800,63,0x00000000,6
1554846181.962231,192.168.12.100,52.7.217.173,48514,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846181.963899,52.7.217.173,192.168.12.100,443,48514,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846183.318144,205.185.208.52,192.168.12.100,443,56430,TCP,1,54,5,2,0x00000800,63,0x00000000,6
1554846183.324566,192.168.12.100,205.185.208.52,56430,443,TCP,2,120,5,2,0x00000800,64,0x00000002,6
1554846186.188144,192.168.12.1,192.168.12.100,53,62746,UDP,1,485,5,1,0x00000800,64,0x00000002,17
1554846186.209492,192.168.12.100,34.225.235.11,59749,443,TCP,9,1785,5,2,0x00000800,64,0x00000002,6
1554846186.228871,34.225.235.11,192.168.12.100,443,59749,TCP,8,5989,5,2,0x00000800,63,0x00000000,6
1554846186.520727,192.168.12.100,35.184.115.180,56991,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846186.522193,35.184.115.180,192.168.12.100,443,56991,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846186.940474,192.168.12.100,52.7.217.173,48035,443,TCP,7,1312,5,2,0x00000800,64,0x00000002,6
1554846186.962903,52.7.217.173,192.168.12.100,443,48035,TCP,6,1310,5,2,0x00000800,63,0x00000000,6
1554846187.220891,192.168.12.100,52.85.138.173,41855,443,TCP,3,205,5,2,0x00000800,64,0x00000002,6
1554846187.229859,52.85.138.173,192.168.12.100,443,41855,TCP,3,162,5,2,0x00000800,63,0x00000000,6
1554846187.366967,192.168.12.100,172.217.10.142,56238,443,TCP,6,9652,5,2,0x00000800,64,0x00000002,6
1554846187.367909,172.217.10.142,192.168.12.100,443,56238,TCP,10,4294,5,2,0x00000800,63,0x00000000,6
1554846189.002736,172.217.9.238,192.168.12.100,443,45433,UDP,1,62,5,1,0x00000800,63,0x00000000,17
1554846194.916493,52.34.85.137,192.168.12.100,443,33019,TCP,1,85,5,2,0x00000800,63,0x00000000,6
1554846194.951713,192.168.12.100,52.34.85.137,33019,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846195.171405,54.187.48.21,192.168.12.100,443,51648,TCP,4,293,5,2,0x00000800,63,0x00000000,6
1554846195.232964,192.168.12.100,54.187.48.21,51648,443,TCP,2,145,5,2,0x00000800,64,0x00000002,6
1554846199.947386,192.168.12.100,52.34.85.137,33019,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846201.167157,34.225.235.11,192.168.12.100,443,59749,TCP,2,397,5,2,0x00000800,63,0x00000000,6
1554846201.1943,192.168.12.100,34.225.235.11,59749,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846205.106106,172.217.9.238,192.168.12.100,443,45433,UDP,4,282,5,1,0x00000800,63,0x00000000,17
1554846205.130938,192.168.12.100,172.217.9.238,45433,443,UDP,2,500,5,1,0x00000800,64,0x00000002,17
1554846205.933576,192.168.12.100,34.194.33.92,37650,443,TCP,1,74,5,2,0x00000800,64,0x00000002,6
1554846212.399354,18.32.193.8,192.168.12.100,443,44324,TCP,2,108,5,2,0x00000800,63,0x00000000,6
1554846212.401069,192.168.12.100,18.32.193.8,44324,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846213.228159,192.168.12.100,172.217.3.104,33404,443,TCP,2,1358,5,2,0x00000800,64,0x00000002,6
1554846213.229223,172.217.3.104,192.168.12.100,443,33404,TCP,2,529,5,2,0x00000800,63,0x00000000,6
1554846215.569895,18.32.193.8,192.168.12.100,443,44328,TCP,2,108,5,2,0x00000800,63,0x00000000,6
1554846215.570394,192.168.12.100,18.32.193.8,44328,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846220.131965,172.217.9.238,192.168.12.100,443,45433,UDP,1,62,5,1,0x00000800,63,0x00000000,17
1554846221.013304,192.168.12.100,34.197.29.73,46219,443,TCP,2,148,5,2,0x00000800,64,0x00000002,6
1554846221.123677,172.217.3.106,192.168.12.100,443,39231,TCP,1,54,5,2,0x00000800,63,0x00000000,6
1554846221.165951,192.168.12.100,172.217.3.106,39231,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846223.327113,192.168.12.1,192.168.12.100,53,7886,UDP,1,539,5,1,0x00000800,64,0x00000002,17
1554846223.344735,192.168.12.100,23.196.114.147,60683,443,TCP,8,1088,5,2,0x00000800,64,0x00000002,6
1554846223.364248,23.196.114.147,192.168.12.100,443,60683,TCP,8,5281,5,2,0x00000800,63,0x00000000,6
1554846223.440072,192.168.12.100,23.211.102.195,35496,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846223.440837,23.211.102.195,192.168.12.100,443,35496,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846223.452721,192.168.12.100,192.168.12.1,30328,53,UDP,1,88,5,1,0x00000800,64,0x00000002,17
1554846223.466161,192.168.12.1,192.168.12.100,53,30328,UDP,1,540,5,1,0x00000800,64,0x00000002,17
1554846223.471145,192.168.12.100,23.196.114.147,42006,443,TCP,32,2516,5,2,0x00000800,64,0x00000002,6
1554846223.489339,23.196.114.147,192.168.12.100,443,42006,TCP,55,193031,5,2,0x00000800,63,0x00000000,6
1554846223.512606,192.168.12.100,192.168.12.1,13793,53,UDP,1,79,5,1,0x00000800,64,0x00000002,17
1554846223.517882,192.168.12.1,192.168.12.100,53,13793,UDP,1,322,5,1,0x00000800,64,0x00000002,17
1554846223.527945,192.168.12.100,35.227.252.169,48348,443,TCP,10,1559,5,2,0x00000800,64,0x00000002,6
1554846223.541588,35.227.252.169,192.168.12.100,443,48348,TCP,9,4219,5,2,0x00000800,63,0x00000000,6
1554846223.677428,192.168.12.100,34.224.129.153,41126,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846223.679449,34.224.129.153,192.168.12.100,443,41126,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846224.073923,192.168.12.100,34.197.29.73,46219,443,TCP,1,74,5,2,0x00000800,64,0x00000002,6
1554846224.384034,192.168.12.100,8.250.99.252,55023,443,TCP,3,205,5,2,0x00000800,64,0x00000002,6
1554846224.385132,8.250.99.252,192.168.12.100,443,55023,TCP,3,162,5,2,0x00000800,63,0x00000000,6
1554846225.477868,192.168.12.1,192.168.12.100,53,6128,UDP,1,413,5,1,0x00000800,64,0x00000002,17
1554846225.479389,192.168.12.100,35.201.103.6,60095,443,TCP,9,1343,5,2,0x00000800,64,0x00000002,6
1554846225.493994,35.201.103.6,192.168.12.100,443,60095,TCP,9,6563,5,2,0x00000800,63,0x00000000,6
1554846225.587232,192.168.12.100,52.7.217.173,48035,443,TCP,4,265,5,2,0x00000800,64,0x00000002,6
1554846225.588477,52.7.217.173,192.168.12.100,443,48035,TCP,4,247,5,2,0x00000800,63,0x00000000,6
1554846225.742672,192.168.12.100,192.168.12.1,2327,53,UDP,1,88,5,1,0x00000800,64,0x00000002,17
1554846225.746478,192.168.12.1,192.168.12.100,53,2327,UDP,1,396,5,1,0x00000800,64,0x00000002,17
1554846225.74744,192.168.12.100,35.238.188.228,34413,443,TCP,9,3768,5,2,0x00000800,64,0x00000002,6
1554846225.787551,35.238.188.228,192.168.12.100,443,34413,TCP,9,3695,5,2,0x00000800,63,0x00000000,6
1554846227.395031,192.168.12.100,35.238.188.228,34413,443,TCP,3,180,5,2,0x00000800,64,0x00000002,6
1554846227.395082,192.168.12.100,205.185.208.52,56430,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846227.39512,192.168.12.100,23.196.114.147,42006,443,TCP,3,180,5,2,0x00000800,64,0x00000002,6
1554846227.395993,35.201.103.6,192.168.12.100,443,60095,TCP,2,108,5,2,0x00000800,63,0x00000000,6
1554846227.396019,35.238.188.228,192.168.12.100,443,34413,TCP,3,193,5,2,0x00000800,63,0x00000000,6
1554846227.396034,205.185.208.52,192.168.12.100,443,56430,TCP,1,54,5,2,0x00000800,63,0x00000000,6
1554846227.396049,23.196.114.147,192.168.12.100,443,42006,TCP,3,193,5,2,0x00000800,63,0x00000000,6
1554846227.396111,192.168.12.100,34.225.235.11,59749,443,TCP,3,180,5,2,0x00000800,64,0x00000002,6
1554846227.396768,192.168.12.100,35.227.252.169,48348,443,TCP,2,120,5,2,0x00000800,64,0x00000002,6
1554846227.396827,192.168.12.100,23.196.114.147,60683,443,TCP,3,180,5,2,0x00000800,64,0x00000002,6
1554846227.396878,192.168.12.100,52.34.85.137,33019,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846227.396964,192.168.12.100,52.85.138.192,47585,443,TCP,2,120,5,2,0x00000800,64,0x00000002,6
1554846227.397074,34.225.235.11,192.168.12.100,443,59749,TCP,3,193,5,2,0x00000800,63,0x00000000,6
1554846227.397162,35.227.252.169,192.168.12.100,443,48348,TCP,2,108,5,2,0x00000800,63,0x00000000,6
1554846227.397282,23.196.114.147,192.168.12.100,443,60683,TCP,3,193,5,2,0x00000800,63,0x00000000,6
1554846227.397363,52.85.138.192,192.168.12.100,443,47585,TCP,2,108,5,2,0x00000800,63,0x00000000,6
1554846227.428118,192.168.12.100,35.201.103.6,60095,443,TCP,1,60,5,2,0x00000800,64,0x00000002,6
1554846230.480174,172.217.12.170,192.168.12.100,443,59789,TCP,11,2293,5,2,0x00000800,63,0x00000000,6
1554846230.480655,192.168.12.100,172.217.12.170,59789,443,TCP,7,6422,5,2,0x00000800,64,0x00000002,6
1554846230.59462,192.168.12.100,172.217.10.42,58525,443,TCP,3,205,5,2,0x00000800,64,0x00000002,6
1554846230.596071,172.217.10.42,192.168.12.100,443,58525,TCP,3,162,5,2,0x00000800,63,0x00000000,6
